用户id,年龄,性别,省份,城市,来源渠道,event事件,event path,客户端时间,场景,类型
user15,54,男,陕西省,延安市,主动打开,阅读文章,,2022/11/04 14:12:31,正文页,财经
user15,54,男,陕西省,延安市,主动打开,阅读文章,,2022/11/04 14:23:11,正文页,财经
user15,54,男,陕西省,延安市,主动打开,播放视频,,2022/11/04 14:32:12,正文页,财经
user15,54,男,陕西省,延安市,主动打开,播放视频,,2022/11/04 14:35:43,正文页,财经
user15,54,男,陕西省,延安市,主动打开,进入列表页,,2022/11/04 14:38:11,聚合页,综合
user15,54,男,陕西省,延安市,主动打开,阅读小说 ,,2022/11/04 14:39:45,正文页,教育
user15,54,男,陕西省,延安市,主动打开,进入app,,2022/11/04 15:20:11,生命周期,其他
user15,54,男,陕西省,延安市,主动打开,进入首页,,2022/11/04 15:22:32,聚合页,综合
user15,54,男,陕西省,延安市,主动打开,进入列表页,,2022/11/04 15:25:13,聚合页,综合
user15,54,男,陕西省,延安市,主动打开,阅读小说 ,,2022/11/04 15:26:43,正文页,体育
user15,54,男,陕西省,延安市,主动打开,阅读小说 ,,2022/11/04 15:29:15,正文页,体育
user15,54,男,陕西省,延安市,主动打开,阅读小说 ,,2022/11/04 15:32:10,正文页,体育
user15,54,男,陕西省,延安市,主动打开,观看直播 ,,2022/11/04 15:33:19,正文页,体育
user15,54,男,陕西省,延安市,主动打开,观看直播 ,,2022/11/04 15:35:34,正文页,体育
user15,54,男,陕西省,延安市,主动打开,进入列表页,,2022/11/04 15:38:24,聚合页,综合
user15,54,男,陕西省,延安市,主动打开,阅读小说 ,,2022/11/04 15:41:14,正文页,财经
user15,54,男,陕西省,延安市,主动打开,观看直播 ,,2022/11/04 15:43:10,正文页,财经
user15,54,男,陕西省,延安市,主动打开,阅读小说 ,,2022/11/04 15:45:22,正文页,财经
user15,54,男,陕西省,延安市,主动打开,观看直播 ,,2022/11/04 15:46:17,正文页,财经
user15,54,男,陕西省,延安市,推送打开,观看直播 ,,2022/11/05 08:15:33,正文页,体育
user15,54,男,陕西省,延安市,推送打开,观看直播 ,,2022/11/05 08:16:21,正文页,体育
user15,54,男,陕西省,延安市,推送打开,观看直播 ,,2022/11/05 08:19:13,正文页,体育
user15,54,男,陕西省,延安市,推送打开,阅读小说 ,,2022/11/05 08:23:32,正文页,体育
user15,54,男,陕西省,延安市,推送打开,进入首页,,2022/11/05 08:26:12,聚合页,综合
user15,54,男,陕西省,延安市,推送打开,阅读小说 ,,2022/11/05 08:27:41,正文页,新闻
user15,54,男,陕西省,延安市,推送打开,阅读小说 ,,2022/11/05 08:29:12,正文页,新闻
user15,54,男,陕西省,延安市,推送打开,进入列表页,,2022/11/05 08:31:14,聚合页,综合
user15,54,男,陕西省,延安市,推送打开,阅读文章,,2022/11/05 08:33:12,正文页,教育
user15,54,男,陕西省,延安市,推送打开,观看直播,,2022/11/05 08:36:14,正文页,教育
user15,54,男,陕西省,延安市,推送打开,播放视频,,2022/11/05 08:39:12,正文页,教育
user15,54,男,陕西省,延安市,推送打开,播放视频,,2022/11/06 10:12:10,正文页,娱乐
user15,54,男,陕西省,延安市,推送打开,观看直播 ,,2022/11/06 10:17:32,正文页,体育
user15,54,男,陕西省,延安市,推送打开,播放视频,,2022/11/06 10:19:21,正文页,财经
user15,54,男,陕西省,延安市,推送打开,阅读文章,,2022/11/06 10:22:41,正文页,财经
user15,54,男,陕西省,延安市,推送打开,进入列表页,,2022/11/06 10:24:24,聚合页,综合
user15,54,男,陕西省,延安市,推送打开,进入首页,,2022/11/06 10:27:43,聚合页,综合
user15,54,男,陕西省,延安市,推送打开,阅读小说 ,,2022/11/06 10:29:11,正文页,财经
user15,54,男,陕西省,延安市,推送打开,播放视频,,2022/11/06 10:31:16,正文页,教育
user15,54,男,陕西省,延安市,推送打开,阅读文章,,2022/11/06 10:33:12,正文页,教育
user15,54,男,陕西省,延安市,推送打开,阅读小说 ,,2022/11/06 10:34:47,正文页,教育
user15,54,男,陕西省,延安市,推送打开,阅读文章,,2022/11/06 10:35:06,正文页,娱乐
user15,54,男,陕西省,延安市,推送打开,阅读文章,,2022/11/06 10:39:49,正文页,娱乐
user15,54,男,陕西省,延安市,推送打开,观看直播 ,,2022/11/06 10:42:23,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/10/28 13:42:05,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/10/28 13:44:34,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/28 13:46:21,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/10/28 13:49:44,正文页,体育
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/10/28 13:51:14,正文页,体育
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/28 13:52:52,正文页,体育
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/10/28 13:55:23,正文页,体育
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/28 13:56:14,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/28 13:57:33,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/10/28 14:02:34,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/28 14:08:31,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/10/28 14:15:12,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/10/29 13:30:11,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/10/29 13:31:17,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/29 13:34:24,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/10/29 13:36:45,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/10/29 13:37:11,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/10/29 13:39:23,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/29 13:41:29,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/29 13:44:29,正文页,财经
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/29 13:46:45,正文页,财经
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/29 13:49:10,正文页,财经
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/10/29 13:50:45,正文页,财经
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/10/29 13:52:08,正文页,财经
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/10/30 14:17:15,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/10/30 14:19:18,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/30 14:21:23,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/10/30 14:25:22,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,观看直播,,2022/10/30 14:28:03,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/10/30 14:31:23,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,观看直播,,2022/10/30 14:33:01,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/30 14:38:24,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/10/30 14:41:22,正文页,财经
user16,33,男,陕西省,安康市,主动打开,观看直播,,2022/10/30 14:42:25,正文页,财经
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/10/30 14:45:26,正文页,财经
user16,33,男,陕西省,安康市,主动打开,观看直播,,2022/10/30 14:47:57,正文页,财经
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/10/31 14:10:15,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/10/31 14:13:18,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/31 14:15:23,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/10/31 14:19:22,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/31 14:20:03,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/10/31 14:24:23,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/31 14:27:01,正文页,新闻
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/10/31 14:29:24,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/10/31 14:33:22,正文页,财经
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/31 14:35:25,正文页,财经
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/10/31 14:39:26,正文页,财经
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/10/31 14:41:57,正文页,财经
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/11/01 15:23:46,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/11/01 15:26:28,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/11/01 15:27:01,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/11/01 15:30:29,正文页,体育
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/11/01 15:31:47,正文页,体育
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/01 15:35:03,正文页,体育
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/11/01 15:37:12,正文页,体育
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/11/01 15:38:15,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/11/01 15:39:22,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/11/01 15:40:02,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/11/01 15:41:17,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/01 15:45:31,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/01 15:47:10,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/01 15:49:56,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/11/01 16:00:10,正文页,娱乐
user16,33,男,陕西省,安康市,推送打开,播放视频,,2022/11/03 14:21:07,正文页,娱乐
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 14:23:41,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,观看直播 ,,2022/11/03 14:26:24,正文页,体育
user16,33,男,陕西省,安康市,推送打开,观看直播 ,,2022/11/03 14:27:30,正文页,体育
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 14:29:33,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,观看直播,,2022/11/03 14:32:01,正文页,新闻
user16,33,男,陕西省,安康市,推送打开,观看直播,,2022/11/03 14:34:15,正文页,新闻
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/03 15:29:01,正文页,娱乐
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 15:32:29,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,观看直播 ,,2022/11/03 15:34:47,正文页,财经
user16,33,男,陕西省,安康市,推送打开,观看直播 ,,2022/11/03 15:35:03,正文页,财经
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 15:37:12,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,阅读小说 ,,2022/11/03 15:38:15,正文页,教育
user16,33,男,陕西省,安康市,推送打开,阅读小说 ,,2022/11/03 15:39:22,正文页,教育
user16,33,男,陕西省,安康市,推送打开,观看直播 ,,2022/11/03 17:04:02,正文页,娱乐
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 17:06:10,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,阅读小说 ,,2022/11/03 17:12:05,正文页,体育
user16,33,男,陕西省,安康市,推送打开,阅读小说 ,,2022/11/03 17:15:11,正文页,体育
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 17:19:22,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/03 17:21:12,正文页,新闻
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/03 17:22:13,正文页,新闻
user16,33,男,陕西省,安康市,推送打开,阅读小说 ,,2022/11/03 19:12:11,正文页,娱乐
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 19:14:59,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/03 19:18:06,正文页,财经
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/03 19:19:59,正文页,财经
user16,33,男,陕西省,安康市,推送打开,进入列表页,,2022/11/03 19:21:01,聚合页,综合
user16,33,男,陕西省,安康市,推送打开,观看直播,,2022/11/03 19:23:21,正文页,教育
user16,33,男,陕西省,安康市,推送打开,观看直播,,2022/11/03 19:28:31,正文页,教育
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/11/04 06:31:11,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/11/04 06:33:46,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/11/04 06:35:18,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:39:06,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:42:34,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:44:19,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:45:36,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:46:37,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:48:25,正文页,娱乐
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/11/04 06:49:39,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/11/04 06:51:40,正文页,教育
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:52:12,正文页,教育
user16,33,男,陕西省,安康市,主动打开,观看直播,,2022/11/04 06:53:41,正文页,教育
user16,33,男,陕西省,安康市,主动打开,播放视频,,2022/11/04 06:54:06,正文页,教育
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 06:55:12,正文页,教育
user16,33,男,陕西省,安康市,主动打开,观看直播,,2022/11/04 06:56:31,正文页,教育
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/11/04 09:22:45,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/11/04 09:26:05,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/11/04 09:28:10,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 09:30:04,正文页,体育
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/11/04 09:32:16,正文页,体育
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/11/04 09:34:22,正文页,体育
user16,33,男,陕西省,安康市,主动打开,阅读文章,,2022/11/04 09:37:44,正文页,体育
user16,33,男,陕西省,安康市,主动打开,观看直播 ,,2022/11/04 09:38:01,正文页,体育
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/11/04 09:40:17,正文页,体育
user16,33,男,陕西省,安康市,推送打开,观看直播,,2022/11/04 17:11:02,正文页,教育
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/04 17:12:10,正文页,教育
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/04 17:13:05,正文页,教育
user16,33,男,陕西省,安康市,推送打开,阅读文章,,2022/11/04 17:16:11,正文页,教育
user16,33,男,陕西省,安康市,推送打开,观看直播,,2022/11/04 17:19:12,正文页,教育
user16,33,男,陕西省,安康市,推送打开,阅读小说 ,,2022/11/04 17:21:12,正文页,教育
user16,33,男,陕西省,安康市,推送打开,观看直播,,2022/11/04 17:24:13,正文页,教育
user16,33,男,陕西省,安康市,推送打开,阅读小说 ,,2022/11/04 17:28:23,正文页,教育
user16,33,男,陕西省,安康市,主动打开,进入app,,2022/11/05 10:11:30,生命周期,其他
user16,33,男,陕西省,安康市,主动打开,进入首页,,2022/11/05 10:12:11,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,进入列表页,,2022/11/05 10:13:31,聚合页,综合
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/11/05 10:15:12,正文页,教育
user16,33,男,陕西省,安康市,主动打开,阅读小说 ,,2022/11/05 10:22:12,正文页,教育
